subset,model,sample_id,condition_name,condition_value,success,score,score_all,field_accuracy,error_type,latency_sec,prompt_tokens,completion_tokens,answer_excerpt,prediction_excerpt,error_excerpt,source_file
PAC-A_position,qwen35_9b,pac2_A_position_v5_pos90_decoy64_0010,position,90,True,0.0,0.0,1.0,partial_triplet,56.138168,36227.0,27.0,XG3-E9A-KPG|MGX-E7B-HAL|2VQ-U69-AVH,MGX-E7B-HAL|XG3-E9A-KPG|2VQ-U69-AVH,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_9b.jsonl
PAC-A_position,qwen35_9b,pac2_A_position_v5_pos90_decoy64_0011,position,90,True,1.0,1.0,1.0,correct,8.674123,36196.0,32.0,K2G-9XQ-6L4|3ZQ-6FZ-ZE7|W3Y-NJM-UZC,K2G-9XQ-6L4|3ZQ-6FZ-ZE7|W3Y-NJM-UZC,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_9b.jsonl
PAC-A_position,qwen35_9b,pac2_A_position_v5_pos90_decoy64_0012,position,90,True,0.0,0.0,1.0,partial_triplet,17.903976,36275.0,24.0,AZE-VVM-WMS|64W-TTH-4RX|VSM-XMJ-726,64W-TTH-4RX|AZE-VVM-WMS|VSM-XMJ-726,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_9b.jsonl
PAC-A_position,qwen35_9b,pac2_A_position_v5_pos90_decoy64_0013,position,90,True,0.0,0.0,0.6667,partial_triplet,10.125214,36234.0,26.0,R3K-YT9-SWP|PNP-26M-RR5|SWD-RFP-DXG,PNP-26M-RR5|SWD-RFP-DXG|SWD-RFP-DXG,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_9b.jsonl
PAC-A_position,qwen35_9b,pac2_A_position_v5_pos90_decoy64_0014,position,90,True,0.0,0.0,0.6667,partial_triplet,7.612253,36222.0,27.0,LLT-6UP-AG2|NHN-G78-ALG|2G7-ZTP-RX6,LLT-6UP-AG2|LLT-6UP-AG2|2G7-ZTP-RX6,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_9b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos10_decoy64_0000,position,10,True,0.0,0.0,0.0,other_error,10.166824,35177.0,192.0,2M6-YC3-98M|RCP-ES2-HB6|7ZH-T8K-PHU,"To determine the final three-part route triplet for the alias `A=ALIAS-1000-C30`, batch `Q=B080-morning-07`, approved profile `PID=PROFILE-L769`, and cutoff `T<23:50`, we need to follow the rules provided in the long context.  ### Step 1: Identify the active alias From the alias lines, the only active alias is: - `M|A=ALIAS-1000-C30|E=Huadong-Yiyao-Lenglian-Zhongxin-328|AS=active`  So, the active alias is `ALIAS-1000-C30`, and it maps to the entity `Huadong-Yiyao-Lenglian-Zhongxin-328`.  ### ...",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos10_decoy64_0001,position,10,True,0.0,0.0,0.0,other_error,19.670885,35203.0,192.0,ZBD-WQM-675|U84-ML9-D2D|DL8-FWY-NPA,"To determine the final three-part route triplet for the alias `A=ALIAS-1001-Y35`, batch `Q=B081-mid-01`, and approved profile `PID=PROFILE-A411` with a cutoff time of `T<23:50`, we need to follow the rules provided in the long context.  ### Step 1: Identify the active alias From the alias lines, the only active alias is: - `M|A=ALIAS-1001-Y35|E=Huadong-Yiyao-Lenglian-Zhongxin-335|AS=active`  ### Step 2: Identify the approved profile From the profile lines, the approved profiles are: - `P|PID=...",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos10_decoy64_0002,position,10,True,0.0,0.0,0.6667,decoy_value_capture,13.157284,35163.0,24.0,CCF-D7F-XVL|4XA-ARW-PJT|6J8-LWM-PKX,4XA-ARW-PJT|6J8-LWM-PKX|4XA-ASW-PJT,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos10_decoy64_0003,position,10,True,0.0,0.0,0.0,other_error,17.752393,35232.0,192.0,Z5M-T9F-574|WHJ-956-VF7|C8W-9LU-6S5,"To determine the final three-part route triplet for the alias `A=ALIAS-1003-N44`, batch `Q=B083-morning-03`, and approved profile `PID=PROFILE-P214`, we need to follow the audit-style multi-document task instructions.   ### Step 1: Identify the active alias From the alias lines, we find that `A=ALIAS-1003-N44` is active. The relevant lines are: - `M|A=ALIAS-1003-N44|E=Huadong-Yiyao-Lenglian-Zhongxin-346|AS=inactive` - `M|A=ALIAS-1003-N44|E=Huadong-Yiyao-Lenglian-Zhongxin-349|AS=active` - `M|A=AL",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos10_decoy64_0004,position,10,True,0.0,0.0,0.6667,decoy_value_capture,7.735246,35150.0,24.0,DA7-4X4-MFK|NVZ-AHP-ESR|C7R-CQ7-R5G,NVZ-AHP-ESR|DA7-4X4-MFK|NVZ-AHL-ESR,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos10_decoy64_0005,position,10,True,0.0,0.0,0.6667,decoy_value_capture,7.400338,35179.0,24.0,DFP-X9K-39S|GXU-3KG-4CD|QHM-KBR-VRK,QHM-KBR-VRE|DFP-X9K-39S|QHM-KBR-VRK,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos10_decoy64_0006,position,10,True,0.0,0.0,0.0,other_error,9.549347,35159.0,192.0,AZR-VR5-SAV|NQ8-DB4-JHL|XJ9-GSJ-8CH,"To determine the final three-part route triplet for the alias `A=ALIAS-1006-R40`, batch `Q=B086-morning-06`, and approved profile `PID=PROFILE-F418` with a cutoff time of `T<23:50`, we need to follow the rules provided in the long context.  ### Step 1: Identify the active alias From the alias lines, we find: - `M|A=ALIAS-1006-R40|E=Huadong-Yiyao-Lenglian-Zhongxin-372|AS=inactive` - `M|A=ALIAS-1006-R40|E=Huadong-Yiyao-Lenglian-Zhongxin-370|AS=active` - `M|A=ALIAS-1006-R40",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos10_decoy64_0007,position,10,True,0.0,0.0,0.0,other_error,8.14031,35201.0,192.0,G8H-6KN-MAB|3QY-RQ4-FVN|VML-UPN-664,"To determine the final three-part route triplet for the alias `A=ALIAS-1007-Z83`, batch `Q=B087-mid-07`, and approved profile `PID=PROFILE-M215` with a cutoff time `T<23:50`, we need to follow the rules provided in the long context.  ### Step 1: Identify the active alias From the alias lines, the active alias is: - `A=ALIAS-1007-Z83` (AS=active)  ### Step 2: Identify the approved profile From the profile lines, the approved profile is: - `PID=PROFILE-M215` (PSTATUS=approved)  ### Step 3: Dete...",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos10_decoy64_0008,position,10,True,0.0,0.0,0.0,other_error,14.879517,35220.0,192.0,LWB-U4W-E79|T9H-NDT-83G|T59-2N9-7H3,"To determine the final three-part route triplet for the alias `A=ALIAS-1008-M19`, batch `Q=B088-night-01`, and approved profile `PID=PROFILE-A528` with a cutoff time `T<23:50`, we need to follow the rules provided in the long context.  ### Step 1: Identify the active alias From the alias lines, we find: - `M|A=ALIAS-1008-M19|E=Huadong-Yiyao-Lenglian-Zhongxin-381|AS=inactive` - `M|A=ALIAS-1008-M19|E=Huadong-Yiyao-Lenglian-Zhongxin-384|AS=inactive` - `M|A=A-LIAS-1008-M19|E",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos10_decoy64_0009,position,10,True,0.0,0.0,0.0,other_error,7.797681,35192.0,192.0,7JJ-D66-D9T|TQU-CXL-69J|HEJ-7LP-B5G,"To determine the final three-part route triplet for the given query, we need to follow the audit-style multi-document task instructions. The task requires selecting the latest memo before the cutoff time (T < 23:50) that satisfies the following conditions:  1. **Alias is active**: `AS=active` 2. **Profile is approved**: `PSTATUS=approved` 3. **Field is defined in the approved profile**: `F` must match the field order in the profile. 4. **Evidence is valid**: `S=valid` 5. **Review is approved*...",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos10_decoy64_0010,position,10,True,0.0,0.0,0.3333,decoy_value_capture,9.934323,35172.0,29.0,BF6-UTJ-FWL|3G5-C26-S5P|JHP-MLK-FQD,3G5-C26-S5P|3G5-C26-S5Q|3G5-C26-S5P,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos10_decoy64_0011,position,10,True,0.0,0.0,0.0,other_error,10.441656,35220.0,192.0,7HN-897-HGW|FED-E4M-9CM|BGL-3SY-9KL,"To determine the final three-part route triplet for the alias `A=ALIAS-1011-F37`, batch `Q=B091-night-04`, and approved profile `PID=PROFILE-U230` with a cutoff time `T<23:50`, we need to follow the rules provided in the long context.  ### Step 1: Identify the active alias From the alias lines, we find: - `M|A=A-LIAS-1011-F37|E=Huazhong-Yiyao-Lenglian-Zhongxin-405|AS=active` - `M|A=ALIAS-1011-F37|E=Huadong-Yiyao-Lenglian-Zhongxin-406|AS=inactive` - `M|A=ALIAS-1011-F37-",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos10_decoy64_0012,position,10,True,0.0,0.0,0.0,other_error,8.289011,35169.0,192.0,9D3-AXU-MX2|7AA-KKS-9AA|EDA-LMC-WPD,"To determine the final three-part route triplet for the given query, we need to follow the rules and filter the evidence accordingly.  ### Step 1: Identify the active alias From the alias lines, the only active alias is: - `M|A=ALIAS-1012-U48|E=Huadong-Yiyao-Lenglian-Zhongxin-412|AS=active`  ### Step 2: Identify the approved profile From the profile lines, the approved profile is: - `P|PID=PROFILE-R428|STEP=3|F=exception-register-code|PSTATUS=approved` - `P|PID=PROFILE-R428|STEP=1|F=night-rel...",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos10_decoy64_0013,position,10,True,0.0,0.0,0.0,other_error,8.73851,35157.0,192.0,GFT-XT6-NNY|JFL-PHD-XXG|S3T-AB7-AHS,"To determine the final three-part route triplet for the alias `A=ALIAS-1013-H95`, batch `Q=B093-mid-06`, and approved profile `PID=PROFILE-N254` with a cutoff time `T<23:50`, we need to follow the rules and filter the evidence accordingly.  ### Step 1: Identify the active alias From the alias lines, the active alias is: - `M|A=ALIAS-1013-H95|E=Huadong-Yiyao-Lenglian-Zhongxin-419|AS=active` - `M|A=ALIAS-1013-H95|E=Huadong-Yiyao-Lenglian-Zhongxin-420|AS=active` - `M|A=ALIAS-1013-H9",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos10_decoy64_0014,position,10,True,0.0,0.0,0.6667,decoy_value_capture,7.00496,35169.0,25.0,6TN-7ML-SQ9|3JS-NKE-KFU|GFC-FA6-KVJ,6TN-7ML-SQ9|GFC-FA6-KVJ|GFC-FAR-KVJ,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos25_decoy64_0000,position,25,True,0.0,0.0,1.0,partial_triplet,41.215334,35161.0,118.0,RYG-QQX-AZA|LL9-NEH-TD6|PXB-N3B-6CK,"First, identify the active alias: A=ALIAS-2500-V39.   Next, find the approved profile: PID=PROFILE-M531.   Then, filter for the batch Q=B060-morning-02 and cutoff T<23:50.   Select the latest valid, approved, primary-channel evidence for each field in the profile step order.    V1|V2|V3   RYG-QQX-AZA|PXB-N3B-6CK|LL9-NEH-TD6",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos25_decoy64_0001,position,25,True,0.0,0.0,0.0,other_error,6.872387,35160.0,192.0,PUQ-SW5-JBW|GEA-FFJ-PQM|R9Y-NPY-SZ8,"To determine the final three-part route triplet for the given query, we need to follow the audit-style multi-document task instructions carefully. The task requires selecting the latest memo before the cutoff time (T < 23:50) that meets the following criteria:  - **Alias A** is active (`AS=active`) - **Profile** is approved (`PSTATUS=approved`) - **Field** matches the profile's field order - **Batch Q** is correct - **Evidence** is valid (`S=valid`), has been approved (`REVIEW=approved`), and...",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos25_decoy64_0002,position,25,True,0.0,0.0,1.0,partial_triplet,5.954904,35165.0,31.0,J7B-X2F-4LZ|AGA-8M3-RRD|5PQ-DY9-4UZ,5PQ-DY9-4UZ|J7B-X2F-4LZ|AGA-8M3-RRD,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos25_decoy64_0003,position,25,True,0.0,0.0,1.0,partial_triplet,7.402445,35162.0,26.0,9EH-KK2-6MW|FAH-K2C-F5L|HNR-PPF-MSF,9EH-KK2-6MW|HNR-PPF-MSF|FAH-K2C-F5L,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos25_decoy64_0004,position,25,True,0.0,0.0,0.0,other_error,6.773886,35176.0,192.0,RFV-8A3-C7B|PUQ-JEY-A26|2JV-WXX-ALX,"To determine the final three-part route triplet for the given query, we need to follow the audit-style multi-document task instructions carefully. The task requires selecting the latest memo before the cutoff time (T < 23:50) that satisfies the following conditions:  1. **Alias is active**: `AS=active` 2. **Profile is approved**: `PSTATUS=approved` 3. **Field matches the requested batch**: `Q=B064-mid-06` 4. **Entity matches the active alias entity**: `E` must match the entity associated with...",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos25_decoy64_0005,position,25,True,0.0,0.0,0.0,decoy_value_capture,10.6358,35159.0,192.0,TYR-3MR-5W9|CXV-BRW-ZYB|ES8-RLF-SAR,"First, identify the active alias for A=ALIAS-2505-P59. From the long context, the active alias is A-LIAS-2505-P59 (AS=active).   Next, find the approved profile PID=PROFILE-W699. The profile has the following steps: STEP=1 (F=night-release-code), STEP=2 (F=night-seal-code), and STEP=3 (F=exception-register-code).   Now, filter the evidence memos for Q=B065-night-07, E=Huadong-Yiyao-Lenglian-Zhongxin-223, and CHANNEL=primary. The valid memos are: - DOC=D2505-0026|F=night-release-code|Q=B065-ni...",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos25_decoy64_0006,position,25,True,0.0,0.0,0.0,other_error,9.667546,35172.0,192.0,A6J-2ZH-HNH|L5V-AY4-A9W|Y37-A6H-D9N,"To determine the final three-part route triplet for the given query, we need to follow the audit-style multi-document task instructions. The task requires selecting the latest memo before the cutoff time (T < 23:50) that meets the following criteria:  - **Alias** is active (AS=active) - **Profile** is approved (PSTATUS=approved) - **Evidence** is from the primary channel (CHANNEL=primary) - **Entity** matches the active alias (E matches the active alias entity) - **Batch** matches the request...",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos25_decoy64_0007,position,25,True,0.0,0.0,0.0,other_error,15.429228,35176.0,192.0,V7K-FLD-KN4|LHF-XL7-HAX|6Y8-MCG-F48,"To determine the final three-part route triplet for the alias `A=ALIAS-2507-W48`, batch `Q=B067-mid-02`, approved profile `PID=PROFILE-Z717`, and cutoff `T<23:50`, we need to follow the rules provided in the long context.  ### Step 1: Identify the active alias From the alias lines, we find: - `M|A=ALIAS-2507-W48|E=Huadong-Yiyao-Lenglian-Zhongxin-237|AS=active` - `M|A=A-LIAS-2507-W48|E=Huazhong-Yiyao-Lenglian-Zhongxin-237|AS=active`  These are the only active aliases for `ALIAS-2507-W48`.",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos25_decoy64_0008,position,25,True,0.0,0.0,0.0,other_error,7.257294,35226.0,192.0,EFA-M28-B32|NP2-57P-HJB|BJK-TCL-9MQ,"To determine the final three-part route triplet for the given query, we need to follow the specified criteria:  1. **Active Alias**: The alias `A=ALIAS-2508-X54` must be active. From the long context, we see that `A=ALIAS-2508-X54` has `AS=active`.  2. **Approved Profile**: The profile `PID=PROFILE-F994` must be approved. From the long context, `P|PID=PROFILE-F994|STEP=2|F=night-release-code|PSTATUS=draft` and `P|PID=PROFILE-F994|STEP=1|F=night-release-code|PSTATUS=approved` are both present....",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos25_decoy64_0009,position,25,True,0.0,0.0,0.0,other_error,23.273295,35173.0,192.0,Y4P-PC7-9MS|53F-YB3-JGX|UNX-Y5N-G6Z,"To determine the final three-part route triplet for the alias **A=ALIAS-2509-M72**, batch **Q=B069-morning-04**, and approved profile **PID=PROFILE-E667**, we need to follow the rules and filter the evidence accordingly.  ### Step 1: Identify the active alias From the alias lines, the active alias is: - **A=ALIAS-2509-M72** (AS=active)  ### Step 2: Identify the approved profile From the profile lines, the approved profile is: - **PID=PROFILE-E667** (PSTATUS=approved)  ### Step 3: Determine th...",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos25_decoy64_0010,position,25,True,0.0,0.0,0.0,other_error,13.566609,35148.0,192.0,8GV-NBL-GBQ|WS6-MY3-8R2|GH7-M7U-CF5,"To determine the final three-part route triplet for the given query, we need to follow the audit-style multi-document task instructions. The task requires selecting the latest valid evidence for the specified alias, batch, and profile, while adhering to the cutoff time and ensuring the evidence is from the primary channel and matches the requested batch.  ### Step 1: Identify the active alias From the alias lines, the active alias is: - `A=ALIAS-2510-X81` (AS=active)  ### Step 2: Identify the...",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos25_decoy64_0011,position,25,True,0.0,0.0,0.0,other_error,13.668895,35188.0,192.0,JEW-4JS-Y9J|9FK-9FH-MKW|C58-H7B-UPF,"To determine the final three-part route triplet for the given query, we need to follow the audit-style multi-document task instructions. The task requires selecting the latest valid memo before the cutoff time (T < 23:50), with the following conditions:  - **Alias A** must be active (`AS=active`) - **Profile** must be approved (`PSTATUS=approved`) - **Field** must match the profile's field (`F` matches the profile's field) - **Batch Q** must match the requested batch (`Q=B071-night-06`) - **C...",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos25_decoy64_0012,position,25,True,0.0,0.0,0.3333,decoy_value_capture,8.748112,35235.0,26.0,V45-RUN-H84|E99-MZG-VFJ|K9Q-LDN-DG4,V45-RUN-H84|V45-RUN-M84|V45-RUN-B84,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos25_decoy64_0013,position,25,True,0.0,0.0,0.0,other_error,18.52269,35265.0,192.0,ERB-EX7-D2F|884-CRW-J2B|WC6-93S-736,"To determine the final three-part route triplet for the alias `A=ALIAS-2513-Y25`, batch `Q=B073-mid-01`, approved profile `PID=PROFILE-H293`, and cutoff `T<23:50`, we need to follow the rules and filter the evidence accordingly.  ### Step 1: Identify the active alias From the alias lines, the only active alias is: - `M|A=ALIAS-2513-Y25|E=Huazhong-Yiyao-Lenglian-Zhongxin-279|AS=active`  ### Step 2: Identify the approved profile From the profile lines, the approved profile is: - `P|PID=PROFILE-...",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos25_decoy64_0014,position,25,True,0.0,0.0,0.0,other_error,12.286408,35151.0,192.0,QP6-GQM-HS4|C9K-WZC-W6L|H4Z-6M9-V2T,"To determine the final three-part route triplet for the given query, we need to follow the audit-style multi-document task instructions carefully. The task specifies that we should use only the **long context** and apply the following criteria:  - **Alias A=ALIAS-2514-L62** must be **active**. - **Batch Q=B074-night-02** must be used. - **Profile PID=PROFILE-E186** must be **approved**. - **Evidence must be valid**, **approved for review**, **primary channel**, and **before the cutoff T<23:50...",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos50_decoy64_0000,position,50,True,0.0,0.0,0.0,other_error,6.723587,35210.0,192.0,PB5-Z25-C39|EKE-GC8-NAU|XRR-BXB-MF6,"To determine the final three-part route triplet for the given query, we need to follow the audit-style multi-document task instructions. The task requires selecting the latest memo before the cutoff time (T < 23:50) that meets the following criteria:  - **Alias** is active (AS=active) - **Profile** is approved (PSTATUS=approved) - **Field** matches the requested field (F) - **Batch** matches the requested batch (Q) - **Channel** is primary (CHANNEL=primary) - **Status** is valid (S=valid) - *...",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos50_decoy64_0001,position,50,True,0.0,0.0,0.0,other_error,7.153137,35183.0,192.0,C7V-KUN-UY6|F9Q-RRJ-W84|2TP-8VY-BJ6,"To determine the final three-part route triplet for the given query, we need to follow the rules and filter the evidence accordingly:  1. **Active Alias**: The alias `A=ALIAS-5001-J56` must be active. From the long context, the line `M|A=ALIAS-5001-J56|E=Huadong-Yiyao-Lenglian-Zhongxin-215|AS=active` is valid.  2. **Approved Profile**: The profile `PID=PROFILE-N318` must be approved. From the long context, the line `P|PID=PROFILE-N318|STEP=1|F=night-release-code|PSTATUS=approved` and `P|PID=P...",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos50_decoy64_0002,position,50,True,0.0,0.0,0.0,other_error,7.511492,35195.0,192.0,LTD-28E-YDJ|W83-STS-HJD|7BQ-7NV-GK6,"To determine the final three-part route triplet for the alias **A=ALIAS-5002-Y84**, batch **Q=B082-morning-05**, and approved profile **PID=PROFILE-Z208**, we need to follow the audit-style multi-document task rules:  1. **Only active aliases** are considered. 2. **Approved profiles** are used, and the **field order is based on the profile step order**. 3. **Primary-channel evidence** is required. 4. **Valid records** are selected, and the **latest memo before the cutoff** (T < 23:50) is chos...",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos50_decoy64_0003,position,50,True,0.0,0.0,0.0,other_error,22.062148,35249.0,192.0,F89-W7G-KMT|M95-ABD-76Y|PCD-NXR-593,"To determine the final three-part route triplet for the alias `A=ALIAS-5003-Q32`, batch `Q=B083-mid-06`, and approved profile `PID=PROFILE-T160` with cutoff `T<23:50`, we need to follow the rules provided in the long context.  ### Step 1: Identify the active alias From the alias lines, we find: - `M|A=ALIAS-5003-Q32|E=Huazhong-Yiyao-Lenglian-Zhongxin-229|AS=active` - `M|A=ALIAS-5003-Q32|E=Huadong-Yiyao-Lenglian-Zhongxin-229|AS=active`  Both are active, but we need to use the one that matches ...",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos50_decoy64_0004,position,50,True,0.0,0.0,0.0,other_error,21.741774,35219.0,192.0,H3T-SLT-GJW|JLW-WQD-957|N5E-P66-CAQ,"To determine the final three-part route triplet for the given query, we need to follow the audit-style multi-document task instructions:  1. **Use only the long context**. 2. **Alias lines map A to E and are usable only when AS=active**. 3. **Profile lines define the field order and are usable only when PSTATUS=approved**. 4. **Evidence memos use DOC, T, E, F, Q, V, S, REVIEW, CHANNEL, and SRC**. 5. **For each field named by the approved profile, select the latest memo before the cutoff whose...",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos50_decoy64_0005,position,50,True,0.0,0.0,0.0,other_error,16.132496,35155.0,192.0,A2M-QRM-WVY|VWY-8GK-3JC|G5T-LCB-RFT,"To determine the final three-part route triplet for the given query, we need to follow the rules and filter the evidence accordingly.  ### Step 1: Identify the active alias From the alias lines, the active alias is: - `A=ALIAS-5005-Z50` (AS=active)  ### Step 2: Identify the approved profile From the profile lines, the approved profile is: - `PID=PROFILE-Y602` (PSTATUS=approved)  ### Step 3: Identify the field order from the profile From the profile lines, the field order for `PROFILE-Y602` is...",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos50_decoy64_0006,position,50,True,0.0,0.0,0.0,other_error,7.078051,35190.0,192.0,7Z7-A92-NFK|JF3-PC9-CPG|J96-6HV-6PA,"To determine the final three-part route triplet for the alias `A=ALIAS-5006-F18`, batch `Q=B086-mid-02`, approved profile `PID=PROFILE-N970`, and cutoff `T<23:50`, we need to follow the rules provided in the long context.  ### Step 1: Filter by active alias From the alias lines, we identify the active alias: - `M|A=A-LIAS-5006-F18|E=Huazhong-Yiyao-Lenglian-Zhongxin-250|AS=active`  ### Step 2: Filter by approved profile From the profile lines, we identify the approved profile: - `P|PID=PROFILE...",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
PAC-A_position,qwen3_8b,pac2_A_position_v5_pos50_decoy64_0007,position,50,True,0.0,0.0,0.0,other_error,8.296673,35199.0,192.0,9ND-R39-C5Y|Q8Y-7CU-4QN|PXS-YSN-27F,"To determine the final three-part route triplet for the given query, we need to follow the audit-style multi-document task instructions carefully. The task requires selecting the latest memo before the cutoff time (T < 23:50) that meets the following criteria:  - **Alias** is active (AS=active) - **Profile** is approved (PSTATUS=approved) - **Field** matches the requested field (F) - **Batch** matches the requested batch (Q) - **Channel** is primary (CHANNEL=primary) - **Status** is valid (S=...",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen3_8b.jsonl
